"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"12/22/2020","12/22/2020","12/24/2020","DMYD","DMY Technology
CUSIP: 233277102","Buy","5","$16.01","($80.05)"
"12/22/2020","12/22/2020","12/24/2020","DMYD","DMY Technology
CUSIP: 233277102","Buy","45","$16.48","($741.60)"
"12/22/2020","12/22/2020","12/24/2020","PSTH","Pershing Square Tontine Holdings, Ltd.
CUSIP: 71531R109","Sell","13","$25.44","$330.72"
"12/22/2020","12/22/2020","12/24/2020","PSTH","Pershing Square Tontine Holdings, Ltd.
CUSIP: 71531R109","Sell","19","$25.44","$483.36"
"12/18/2020","12/18/2020","12/21/2020","LCA","Option Expiration for LCA 12/18/2020 Call $30.00","OEXP","2","",""
"12/18/2020","12/18/2020","12/21/2020","NIO","NIO 12/18/2020 Call $46.00","BTC","1","$1.18","($118.00)"
"12/18/2020","12/18/2020","12/21/2020","NIO","NIO 12/31/2020 Call $53.00","STO","1","$1.39","$138.98"
"12/16/2020","12/16/2020","12/17/2020","NIO","NIO 12/18/2020 Call $45.00","BTC","1","$0.92","($92.00)"
"12/16/2020","12/16/2020","12/17/2020","NIO","NIO 12/18/2020 Call $46.00","STO","1","$0.57","$56.98"
"12/16/2020","12/16/2020","12/18/2020","PSTH","Pershing Square Tontine Holdings, Ltd.
CUSIP: 71531R109","Buy","2","$25.04","($50.08)"
"12/14/2020","12/14/2020","12/15/2020","LCA","LCA 12/18/2020 Call $30.00","STO","1","$0.20","$19.98"
"12/14/2020","12/14/2020","12/15/2020","NIO","NIO 12/18/2020 Call $45.00","STO","1","$0.51","$50.98"
"12/11/2020","12/11/2020","12/14/2020","NIO","Option Expiration for NIO 12/11/2020 Call $55.00","OEXP","1","",""
"12/9/2020","12/9/2020","12/11/2020","DMYD","DMY Technology
CUSIP: 233277102","Buy","5","$13.56","($67.80)"
"12/8/2020","12/8/2020","12/10/2020","PSTH","Pershing Square Tontine Holdings, Ltd.
CUSIP: 71531R109","Buy","5","$25.33","($126.63)"
"12/7/2020","12/7/2020","12/9/2020","PSTH","Pershing Square Tontine Holdings, Ltd.
CUSIP: 71531R109","Buy","10","$25.84","($258.39)"
"12/7/2020","12/7/2020","12/9/2020","PSTH","Pershing Square Tontine Holdings, Ltd.
CUSIP: 71531R109","Buy","25","$26.28","($657.00)"
"12/7/2020","12/7/2020","12/8/2020","NIO","NIO 12/11/2020 Call $60.00","BTC","1","$0.13","($13.00)"
"12/7/2020","12/7/2020","12/8/2020","NIO","NIO 12/11/2020 Call $55.00","STO","1","$0.35","$34.98"
"12/7/2020","12/7/2020","12/8/2020","LCA","LCA 2/19/2021 Call $30.00","STO","1","$4.10","$409.98"
"12/7/2020","12/7/2020","12/9/2020","DMYD","DMY Technology
CUSIP: 233277102","Buy","50","$11.51","($575.50)"
"12/7/2020","12/7/2020","12/9/2020","FEAC","Flying Eagle
CUSIP: 34407Y103","Sell","35","$18.33","$641.53"
"12/4/2020","12/4/2020","12/8/2020","FEAC","Flying Eagle
CUSIP: 34407Y103","Buy","15","$17.51","($262.67)"
"12/4/2020","12/4/2020","12/7/2020","LCA","LCA 12/18/2020 Call $30.00","STO","1","$0.69","$68.98"
"12/4/2020","12/4/2020","12/8/2020","FEAC","Flying Eagle
CUSIP: 34407Y103","Buy","20","$17.45","($348.98)"
"12/4/2020","12/4/2020","12/8/2020","RKT","Rocket Companies
CUSIP: 77311W101","Sell","10","$19.97","$199.73"
"12/4/2020","12/4/2020","12/7/2020","LCA","LCA 2/19/2021 Call $25.00","STO","1","$4.00","$399.98"
"12/4/2020","12/4/2020","12/8/2020","PSTH","Pershing Square Tontine Holdings, Ltd.
CUSIP: 71531R109","Buy","10","$25.99","($259.90)"
"12/3/2020","12/3/2020","12/4/2020","NIO","NIO 12/11/2020 Call $60.00","STO","1","$0.54","$53.98"
"12/3/2020","12/3/2020","12/4/2020","NIO","NIO 12/18/2020 Call $70.00","BTC","1","$0.52","($52.00)"
"12/3/2020","12/3/2020","12/4/2020","LCA","LCA 2/19/2021 Call $25.00","STO","2","$3.60","$719.97"
"12/1/2020","12/1/2020","12/2/2020","LCA","LCA 2/19/2021 Call $25.00","BTC","3","$2.84","($852.00)"
"11/30/2020","11/30/2020","12/2/2020","PSTH","Pershing Square Tontine Holdings, Ltd.
CUSIP: 71531R109","Buy","25","$25.92","($647.98)"
"11/30/2020","11/30/2020","12/2/2020","RKT","Rocket Companies
CUSIP: 77311W101","Buy","10","$20.39","($203.87)"
"11/27/2020","11/27/2020","11/30/2020","LCA","LCA 2/19/2021 Call $25.00","STO","1","$3.22","$321.98"
"11/27/2020","11/27/2020","11/30/2020","LCA","LCA 2/19/2021 Call $25.00","STO","2","$3.22","$643.97"
"11/27/2020","11/27/2020","11/30/2020","LCA","LCA 2/19/2021 Call $25.00","STO","2","$3.22","$643.97"
"11/24/2020","11/24/2020","11/25/2020","NIO","NIO 12/18/2020 Call $70.00","STO","1","$2.90","$289.98"
"11/24/2020","11/24/2020","11/25/2020","NIO","NIO 12/18/2020 Call $60.00","BTC","1","$5.19","($519.00)"
"11/23/2020","11/23/2020","11/24/2020","DMYT","DMYT 4/16/2021 Call $12.50","BTO","1","$3.40","($340.00)"
"11/23/2020","11/23/2020","11/24/2020","NIO","NIO 1/15/2021 Call $48.00","BTC","1","$10.04","($1,004.00)"
"11/23/2020","11/23/2020","11/24/2020","NIO","NIO 12/18/2020 Call $60.00","STO","1","$3.59","$358.98"
"11/23/2020","11/23/2020","11/25/2020","DMYT","dMY Technology Group
CUSIP: 233253103","Buy","37","$13.85","($512.45)"
"11/23/2020","11/23/2020","11/25/2020","DMYT","dMY Technology Group
CUSIP: 233253103","Buy","3","$13.85","($41.55)"
"11/20/2020","11/20/2020","11/23/2020","LCA","Option Expiration for LCA 11/20/2020 Call $22.50","OEXP","2","",""
"11/20/2020","11/20/2020","11/23/2020","WKHS","WKHS 11/20/2020 Call $19.50","OASGN","1","",""
"11/20/2020","11/20/2020","11/24/2020","WKHS","Workhorse
CUSIP: 98138J206
1 WKHS Option Assigned","Sell","100","$19.50","$1,949.94"
"11/19/2020","11/19/2020","11/23/2020","DMYT","dMY Technology Group
CUSIP: 233253103","Buy","5","$13.61","($68.05)"
"11/16/2020","11/16/2020","11/18/2020","DMYT","dMY Technology Group
CUSIP: 233253103","Buy","30","$11.32","($339.60)"
"11/16/2020","11/16/2020","11/18/2020","SPY","SPDR S&P 500 ETF
CUSIP: 78462F103","Sell","0.99","$361.10","$357.49"
"11/13/2020","11/13/2020","11/16/2020","NIO","NIO 12/4/2020 Call $42.00","BTC","1","$13.10","($1,310.00)"
"11/13/2020","11/13/2020","11/16/2020","NIO","NIO 1/15/2021 Call $48.00","STO","1","$12.80","$1,279.96"
"11/10/2020","11/10/2020","11/11/2020","NIO","NIO 2/19/2021 Call $60.00","BTC","1","$4.36","($436.00)"
"11/10/2020","11/10/2020","11/11/2020","NIO","NIO 12/4/2020 Call $42.00","STO","1","$4.84","$483.97"
"11/10/2020","11/10/2020","11/11/2020","NIO","NIO 2/19/2021 Call $48.00","BTC","1","$7.50","($750.00)"
"11/10/2020","11/10/2020","11/11/2020","NIO","NIO 2/19/2021 Call $60.00","STO","1","$4.80","$479.97"
"11/10/2020","11/10/2020","11/13/2020","DMYT","dMY Technology Group
CUSIP: 233253103","Buy","30","$11.06","($331.95)"
"11/9/2020","11/9/2020","11/10/2020","WKHS","WKHS 11/20/2020 Call $19.50","STO","1","$1.61","$160.98"
"11/9/2020","11/9/2020","11/10/2020","WKHS","WKHS 11/13/2020 Call $19.00","BTC","1","$1.07","($107.00)"
"11/9/2020","11/9/2020","11/10/2020","NIO","NIO 1/15/2021 Call $42.00","BTC","1","$8.80","($880.00)"
"11/9/2020","11/9/2020","11/10/2020","NIO","NIO 2/19/2021 Call $48.00","STO","1","$8.00","$799.97"
"11/9/2020","11/9/2020","11/10/2020","WKHS","WKHS 11/13/2020 Call $19.00","STO","1","$0.45","$44.98"
"11/6/2020","11/6/2020","11/9/2020","WKHS","Option Expiration for WKHS 11/6/2020 Call $19.00","OEXP","1","",""
"11/4/2020","11/4/2020","11/5/2020","WKHS","WKHS 11/6/2020 Call $19.00","STO","1","$0.24","$23.98"
"11/4/2020","11/4/2020","11/6/2020","WKHS","Workhorse
CUSIP: 98138J206","Buy","100","$17.22","($1,722.44)"
"11/4/2020","11/4/2020","11/6/2020","RKT","Rocket Companies
CUSIP: 77311W101","Sell","80","$20.87","$1,669.55"
"11/4/2020","11/4/2020","11/6/2020","RKT","Rocket Companies
CUSIP: 77311W101","Buy","30","$20.84","($625.09)"
"11/4/2020","11/4/2020","11/6/2020","RKT","Rocket Companies
CUSIP: 77311W101","Buy","20","$20.85","($417.00)"
"11/4/2020","11/4/2020","11/4/2020","","ACH Deposit","ACH","","","$300.00"
"11/4/2020","11/4/2020","11/4/2020","","ACH Deposit","ACH","","","$1,300.00"
"11/4/2020","11/4/2020","11/6/2020","RKT","Rocket Companies
CUSIP: 77311W101","Buy","30","$20.64","($619.20)"
"11/4/2020","11/4/2020","11/5/2020","NIO","NIO 1/15/2021 Call $42.00","STO","1","$4.80","$479.97"
"11/4/2020","11/4/2020","11/5/2020","NIO","NIO 12/4/2020 Call $38.00","BTC","1","$4.38","($438.00)"
"11/3/2020","11/3/2020","11/4/2020","NIO","NIO 11/20/2020 Call $36.00","BTC","1","$3.25","($325.00)"
"11/3/2020","11/3/2020","11/4/2020","NIO","NIO 12/4/2020 Call $38.00","STO","1","$3.30","$329.98"
"11/3/2020","11/3/2020","11/4/2020","NIO","NIO 11/6/2020 Put $30.00","STC","1","$0.19","$18.98"
"11/3/2020","11/3/2020","11/4/2020","NIO","NIO 11/13/2020 Call $21.00","BTC","1","$12.65","($1,265.00)"
"11/3/2020","11/3/2020","11/4/2020","NIO","NIO 5/21/2021 Call $26.00","STO","1","$12.80","$1,279.96"
"11/3/2020","11/3/2020","11/4/2020","NIO","NIO 11/6/2020 Put $30.00","STC","1","$0.29","$28.98"
"11/2/2020","11/2/2020","11/3/2020","NIO","NIO 11/6/2020 Put $30.00","BTO","2","$0.43","($86.00)"
"11/2/2020","11/2/2020","11/3/2020","NIO","NIO 11/20/2020 Call $36.00","STO","1","$2.70","$269.98"
"11/2/2020","11/2/2020","11/3/2020","NIO","NIO 11/6/2020 Call $29.00","BTC","1","$5.20","($520.00)"
"10/30/2020","10/30/2020","10/30/2020","SPY","Cash Div: R/D 2020-09-21 P/D 2020-10-30 - 1.009007 shares at 1.339224","CDIV","","","$1.35"
